ID,Subject,Commit,Class,Method,Item
531,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipLongTest,testFromBytes,#30
532,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipLongTest,testPut,#30
533,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipLongTest,testSign,#30
534,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipLongTest,testToBytes,#30
535,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipShortTest,testEquals,#30
536,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipShortTest,testFromBytes,#30
537,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipShortTest,testPut,#30
538,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipShortTest,testSign,#30
539,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipShortTest,testToBytes,#30
540,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipUtilTest,testBigToLong,#30
541,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipUtilTest,testLongToBig,#30
542,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipUtilTest,testMinTime,#30
543,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipUtilTest,testOutsideCalendar,#30
544,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipUtilTest,testSignedByteToUnsignedInt,#30
545,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.archivers.zip.ZipUtilTest,testUnsignedIntToSignedByte,#30
546,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.ArchiveUtilsTest,testCompareBA,#30
547,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.bzip2.BlockSortTest,testSortFixture2MainSort,#30
548,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.bzip2.BlockSortTest,testSortFixtureMainSort,#30
549,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStreamTest,availableShouldReturnNonZero,#30
550,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStreamTest,shouldBeAbleToSkipAByte,#30
551,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStreamTest,singleByteReadReturnsMinusOneAtEof,#30
552,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.deflate.DeflateCompressorInputStreamTest,singleByteReadWorksAsExpected,#30
553,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.deflate.DeflateCompressorOutputStreamTest,canReadASingleByteFlushAndFinish,#30
554,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.deflate.DeflateParametersTest,shouldBeAbleToSetCompressionLevel,#30
555,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.DeflateTestCase,testRawDeflateCreation,#30
556,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.DeflateTestCase,testRawDeflateUnarchive,#30
557,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.DetectCompressorTestCase,testOverride,#30
558,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.GZipTestCase,testInvalidCompressionLevel,#30
559,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.Pack200TestCase,testBadSignature,#30
560,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.Pack200TestCase,testGoodSignature,#30
561,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.Pack200TestCase,testShortSignature,#30
562,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.snappy.FramedSnappyCompressorInputStreamTest,testMatches,#30
563,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.xz.XZCompressorInputStreamTest,redundantTestOfAlmostDeprecatedMatchesMethod,#30
564,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.compressors.XZTestCase,testXZCreation,#30
565,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testClearBitCache,#30
566,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testEOF,#30
567,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading17BitsInBigEndian,#30
568,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading17BitsInLittleEndian,#30
569,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading24BitsInBigEndian,#30
570,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading24BitsInLittleEndian,#30
571,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading30BitsInBigEndian,#30
572,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading30BitsInLittleEndian,#30
573,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading31BitsInBigEndian,#30
574,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.BitInputStreamTest,testReading31BitsInLittleEndian,#30
575,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.CountingStreamTest,input,#30
576,commons-compress,3f2c760a4eb82d880e62a03cb9450d9dcf2793f7,org.apache.commons.compress.utils.CountingStreamTest,output,#30
577,commons-compress,45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedBy7ZIPUsingZipFile,#L1
578,commons-compress,45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedByJava7JarUsingZipFile,#L1
579,commons-compress,45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedByWinCFUsingZipFile,#L1
580,commons-compress,45b3f7cc0dcebde4bc2e733e02fd73cb008ad5ef,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesUsingZipFile,#L1
581,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.compressors.FramedSnappyTestCase,testDefaultExtraction,#30
582,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.compressors.FramedSnappyTestCase,testDefaultExtractionViaFactory,#30
583,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.compressors.FramedSnappyTestCase,testDefaultExtractionViaFactoryAutodetection,#30
584,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.compressors.ZTestCase,testZUnarchive,#30
585,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.compressors.ZTestCase,testZUnarchiveViaAutoDetection,#30
586,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.compressors.ZTestCase,testZUnarchiveViaFactory,#30
587,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.utils.IOUtilsTest,skipUsingRead,#30
588,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.utils.IOUtilsTest,skipUsingSkip,#30
589,commons-compress,478bef366f84544eb4ac89553eeb7d57680fc521,org.apache.commons.compress.utils.IOUtilsTest,skipUsingSkipAndRead,#30
590,commons-compress,5006259373fb90fa5fb029a6c620a4d2fcdeabfc,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosUsingInputStream,#L3
591,commons-compress,7ee18aa0cc99a429e6ff9e3fe4b5e73f91b99776,org.apache.commons.compress.utils.CountingStreamTest,input,#18
592,commons-compress,7ee18aa0cc99a429e6ff9e3fe4b5e73f91b99776,org.apache.commons.compress.utils.CountingStreamTest,output,#18
593,commons-compress,81af6235ee8311376d1c8618651763f7ce58e1ed,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedByJava7JarUsingInputStream,#FP1
594,commons-compress,8aeea171e660b970b5fe18a8d518b421200703b6,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesUsingInputStream,#L1
595,commons-compress,8aeea171e660b970b5fe18a8d518b421200703b6,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosUsingInputStream,#L1
596,commons-compress,999821c2549e641bd9c9a223be04497982eebaca,org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest,testRead7ZipMultiVolumeArchiveForFile,#15
597,commons-compress,a47f6e5415b01bb77c192f45bedef77f75932f02,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedBy7ZIPUsingInputStream,#L1
598,commons-compress,a47f6e5415b01bb77c192f45bedef77f75932f02,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedByJava7JarUsingInputStream,#L1
599,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.compressors.FramedSnappyTestCase,testDefaultExtraction,#34
600,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.compressors.FramedSnappyTestCase,testDefaultExtractionViaFactory,#34
601,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.compressors.FramedSnappyTestCase,testDefaultExtractionViaFactoryAutodetection,#34
602,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.compressors.ZTestCase,testZUnarchive,#34
603,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.compressors.ZTestCase,testZUnarchiveViaAutoDetection,#34
604,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.compressors.ZTestCase,testZUnarchiveViaFactory,#34
605,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.utils.IOUtilsTest,skipUsingRead,#34
606,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.utils.IOUtilsTest,skipUsingSkip,#34
607,commons-compress,ab17a70527ee46e3632be8911a31931fc3e78183,org.apache.commons.compress.utils.IOUtilsTest,skipUsingSkipAndRead,#34
608,commons-compress,d89c37383183d32b8c20587ba2bf362a1e9f0569,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedBy7ZIPUsingZipFile,#L1
609,commons-compress,d89c37383183d32b8c20587ba2bf362a1e9f0569,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosUsingZipFile,#L1
610,commons-compress,e158fc108cacc0b4f73d37044e48a04137596b67,org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest,paxHeaderEntryWithEmptyValueRemovesKey,#17
611,commons-compress,e2d348e17210d17060394d16c491f0e20783c10c,org.apache.commons.compress.archivers.ar.ArArchiveOutputStreamTest,testLongFileNamesWorkUsingBSDDialect,#35
612,commons-compress,e2d348e17210d17060394d16c491f0e20783c10c,org.apache.commons.compress.compressors.Pack200TestCase,testOutputStreamMethods,#35
613,commons-compress,e7c50ceff3d12c94730849aab73978ebd857d3f9,org.apache.commons.compress.archivers.sevenz.SevenZNativeHeapTest,testEndDeflaterOnCloseStream,#L9
614,commons-compress,e7c50ceff3d12c94730849aab73978ebd857d3f9,org.apache.commons.compress.archivers.sevenz.SevenZNativeHeapTest,testEndInflaterOnCloseStream,#L9
615,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedBy7ZIPUsingInputStream,#L2
616,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedBy7ZIPUsingZipFile,#L2
617,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedByJava7JarUsingInputStream,#L2
618,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedByJava7JarUsingZipFile,#L2
619,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedByWinCFUsingInputStream,#L2
620,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesGeneratedByWinCFUsingZipFile,#L2
621,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesUsingInputStream,#L2
622,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesUsingZipFile,#L2
623,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read3EntriesCreatingBigArchiveFileUsingZipFile,#L2
624,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedBy7ZIPUsingInputStream,#L2
625,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedBy7ZIPUsingZipFile,#L2
626,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedByJava7JarUsingInputStream,#L2
627,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosGeneratedByJava7JarUsingZipFile,#L2
628,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosUsingInputStream,#L2
629,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read5GBOfZerosUsingZipFile,#L2
630,commons-compress,ef47fbd0305a0ba89cb8c3f943585d5ce6474358,org.apache.commons.compress.archivers.zip.Zip64SupportTest,readSelfGenerated100KFilesUsingZipFile,#L2
631,commons-compress,f169feb1d8ef57c89e9e6cf7a4cf0948ffd89162,org.apache.commons.compress.archivers.zip.Zip64SupportTest,read100KFilesUsingInputStream,#17
632,commons-configuration,1c543973e93f01249a7e879cdc3f30c604895462,org.apache.commons.configuration2.builder.TestPropertiesBuilderParametersImpl,testBeanPropertiesAccess,#L8
633,commons-configuration,2e9734b128f1bee856bc73a5dea7e106c04442d3,org.apache.commons.configuration2.TestDynamicCombinedConfiguration,testConcurrentGetAndReloadFile,#L13
634,commons-configuration,2e9734b128f1bee856bc73a5dea7e106c04442d3,org.apache.commons.configuration2.TestPropertiesConfiguration,testFileWithSharpSymbol,#L13
635,commons-configuration,2e9734b128f1bee856bc73a5dea7e106c04442d3,org.apache.commons.configuration2.TestPropertiesConfiguration,testSaveToCustomURL,#L13
636,commons-configuration,d361baa1fec1bf5dcf615db0fc6e3569ea0e6c2c,org.apache.commons.configuration.tree.xpath.TestConfigurationNodePointerFactory,testSimpleXPath,#29
637,commons-configuration,d361baa1fec1bf5dcf615db0fc6e3569ea0e6c2c,org.apache.commons.configuration.tree.xpath.TestXPathExpressionEngine,testCreateContext,#29
638,commons-csv,1d5dfcb8f65e25e0bc5c38628138435c3c756b98,org.apache.commons.csv.CSVFormatTest,testJiraCsv154_withCommentMarker,#L1
639,commons-csv,1d5dfcb8f65e25e0bc5c38628138435c3c756b98,org.apache.commons.csv.CSVFormatTest,testJiraCsv154_withHeaderComments,#L3
640,commons-csv,3b10c8f8ac64b75c573e0352dbb3d7ff9279d121,org.apache.commons.csv.CSVPrinterTest,testHeaderCommentExcel,#L1
641,commons-csv,3b10c8f8ac64b75c573e0352dbb3d7ff9279d121,org.apache.commons.csv.CSVPrinterTest,testHeaderNotSet,#L1
642,commons-csv,3b10c8f8ac64b75c573e0352dbb3d7ff9279d121,org.apache.commons.csv.CSVPrinterTest,testSkipHeaderRecordFalse,#L1
643,commons-csv,3b10c8f8ac64b75c573e0352dbb3d7ff9279d121,org.apache.commons.csv.CSVPrinterTest,testSkipHeaderRecordTrue,#L1
644,commons-csv,3c7019fe5356c979664a8e8eb7ab3d4b14f531bf,org.apache.commons.csv.CSVPrinterTest,testMySqlNullStringDefault,#16
645,commons-csv,453cfcbb593732bee980f4c83d06448152ac9887,org.apache.commons.csv.JiraCsv167Test,parse,#30
646,commons-csv,54597a8b8e1d299a6b66de840b5496af96b297d5,org.apache.commons.csv.JiraCsv167Test,parse,#L1
647,commons-csv,68c74f627495b2c60d3b0ff6a1ddc0cad8b7d49e,org.apache.commons.csv.CSVFormatTest,testJIraCsv154,#L1
648,commons-csv,68c74f627495b2c60d3b0ff6a1ddc0cad8b7d49e,org.apache.commons.csv.CSVFormatTest,testWithIgnoreEmptyLines,#L1
649,commons-csv,70b782d6df8c1a2ecbafda76c34a976d2511d1e4,org.apache.commons.csv.CSVFormatTest,testEqualsLeftNoQuoteRightQuote,#L1
650,commons-csv,70b782d6df8c1a2ecbafda76c34a976d2511d1e4,org.apache.commons.csv.CSVFormatTest,testEqualsNoQuotes,#L1
651,commons-csv,70b782d6df8c1a2ecbafda76c34a976d2511d1e4,org.apache.commons.csv.CSVFormatTest,testEqualsQuotePolicy,#L1
652,commons-csv,86ef75f808306d4dbbc63d900ec73dfa5ff74cad,org.apache.commons.csv.CSVParserTest,testBOM,#L6
